prev2_op,prev1_op,curr_op,next1_op,next2_op,op1,op2,is_alu,is_branch,is_mem,mem_read,mem_write,has_imm,reg_dependency,t_states,diagnostic_label
POP,INT,INC,PUSH,INC,DX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,INC,PUSH,INC,POP,CX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
INC,PUSH,INC,POP,CMP,SP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,INC,POP,CMP,JZ,SP,,0,0,1,0,0,0,1,8.0,DATA_DEPENDENCY
INC,POP,CMP,JZ,POP,[SI],AX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
POP,CMP,JZ,POP,SHL,SHORT_LABEL,,0,1,0,0,0,0,0,18.0,CONTROL_FLOW_HAZARD
CMP,JZ,POP,SHL,DEC,CX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
JZ,POP,SHL,DEC,MUL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,SHL,DEC,MUL,JNE,BX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,DEC,MUL,JNE,SUB,DI,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
DEC,MUL,JNE,SUB,DIV,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,JNE,SUB,DIV,ADD,DI,0001H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
JNE,SUB,DIV,ADD,JMP,BX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
SUB,DIV,ADD,JMP,POP,BP,AX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DIV,ADD,JMP,POP,INC,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,JMP,POP,INC,LEA,[SI],,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
JMP,POP,INC,LEA,CALL,[BX],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
POP,INC,LEA,CALL,AND,BP,0001H,0,0,1,0,0,1,0,6.0,ALU_OPTIMAL
INC,LEA,CALL,AND,NOP,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,CALL,AND,NOP,MOV,CX,DX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,AND,NOP,MOV,POP,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,NOP,MOV,POP,JZ,AX,0001H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
NOP,MOV,POP,JZ,RET,CX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
MOV,POP,JZ,RET,DIV,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,JZ,RET,DIV,DEC,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,RET,DIV,DEC,SUB,CX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
RET,DIV,DEC,SUB,XOR,[DI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
DIV,DEC,SUB,XOR,TEST,BX,0001H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
DEC,SUB,XOR,TEST,JMP,[BX],SI,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
SUB,XOR,TEST,JMP,ADD,SI,AX,0,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
XOR,TEST,JMP,ADD,JMP,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,JMP,ADD,JMP,JZ,BP,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
JMP,ADD,JMP,JZ,RET,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,JMP,JZ,RET,PUSH,SHORT_LABEL,,0,1,0,0,0,0,1,4.0,DATA_DEPENDENCY
JMP,JZ,RET,PUSH,MUL,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,RET,PUSH,MUL,INC,DI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
RET,PUSH,MUL,INC,POP,[DI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
PUSH,MUL,INC,POP,LEA,[SI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
MUL,INC,POP,LEA,MOV,DX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
INC,POP,LEA,MOV,INC,[BP],CX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
POP,LEA,MOV,INC,JNE,DI,BP,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,MOV,INC,JNE,RET,[BP],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
MOV,INC,JNE,RET,ADD,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,JNE,RET,ADD,JZ,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,RET,ADD,JZ,RET,BP,SP,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,ADD,JZ,RET,SUB,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,JZ,RET,SUB,JNE,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,RET,SUB,JNE,CMP,DI,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
RET,SUB,JNE,CMP,JZ,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,JNE,CMP,JZ,RET,SI,CX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,CMP,JZ,RET,CALL,SHORT_LABEL,,0,1,0,0,0,0,0,18.0,CONTROL_FLOW_HAZARD
CMP,JZ,RET,CALL,PUSH,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,RET,CALL,PUSH,CALL,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,CALL,PUSH,CALL,DEC,[BX],,0,0,1,1,0,0,0,6.0,MEMORY_BOUND
CALL,PUSH,CALL,DEC,NOP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,CALL,DEC,NOP,TEST,BX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,DEC,NOP,TEST,POP,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,NOP,TEST,POP,JMP,[DI],SP,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
NOP,TEST,POP,JMP,TEST,SP,,0,0,1,0,0,0,1,8.0,DATA_DEPENDENCY
TEST,POP,JMP,TEST,NOP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,JMP,TEST,NOP,RET,CX,0001H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
JMP,TEST,NOP,RET,AND,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,NOP,RET,AND,NOP,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,RET,AND,NOP,MUL,[SI],DX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
RET,AND,NOP,MUL,JNE,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,NOP,MUL,JNE,CALL,[BP],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
NOP,MUL,JNE,CALL,SUB,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,JNE,CALL,SUB,RET,SHORT_LABEL,,0,1,0,0,0,0,1,4.0,DATA_DEPENDENCY
JNE,CALL,SUB,RET,AND,[BX],DX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
CALL,SUB,RET,AND,RET,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,RET,AND,RET,NOP,DI,SI,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,AND,RET,NOP,MOV,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,RET,NOP,MOV,XOR,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,NOP,MOV,XOR,JZ,[BP],DX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
NOP,MOV,XOR,JZ,NOP,AX,BP,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MOV,XOR,JZ,NOP,JZ,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,JZ,NOP,JZ,SHL,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,NOP,JZ,SHL,MUL,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,JZ,SHL,MUL,SHR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,SHL,MUL,SHR,PUSH,DI,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
SHL,MUL,SHR,PUSH,JMP,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,SHR,PUSH,JMP,LEA,DI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
SHR,PUSH,JMP,LEA,MOV,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,JMP,LEA,MOV,INT,[BP],BP,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
JMP,LEA,MOV,INT,TEST,SP,0002H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
LEA,MOV,INT,TEST,NOP,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MOV,INT,TEST,NOP,SHR,SI,AX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,TEST,NOP,SHR,CMP,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,NOP,SHR,CMP,TEST,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,SHR,CMP,TEST,INC,CX,1234H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
SHR,CMP,TEST,INC,POP,[DI],BP,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
CMP,TEST,INC,POP,ADD,[BX],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
TEST,INC,POP,ADD,SHR,BX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
INC,POP,ADD,SHR,INT,DI,SP,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,ADD,SHR,INT,SHL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,SHR,INT,SHL,LEA,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,INT,SHL,LEA,OR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,SHL,LEA,OR,PUSH,SI,1234H,0,0,1,0,0,1,0,6.0,ALU_OPTIMAL
SHL,LEA,OR,PUSH,SHL,[BX],SP,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
LEA,OR,PUSH,SHL,SHR,AX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
OR,PUSH,SHL,SHR,MOV,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,SHL,SHR,MOV,POP,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,SHR,MOV,POP,SUB,CX,DX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,MOV,POP,SUB,XOR,[BX],,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
MOV,POP,SUB,XOR,JMP,BX,BX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,SUB,XOR,JMP,MUL,[SI],AX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
SUB,XOR,JMP,MUL,POP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,JMP,MUL,POP,JNE,AX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
JMP,MUL,POP,JNE,JMP,[BX],,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
MUL,POP,JNE,JMP,TEST,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,JNE,JMP,TEST,SHL,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,JMP,TEST,SHL,INC,BP,1234H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
JMP,TEST,SHL,INC,MUL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,SHL,INC,MUL,OR,[DI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
SHL,INC,MUL,OR,MUL,CX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
INC,MUL,OR,MUL,PUSH,DX,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
MUL,OR,MUL,PUSH,MUL,BP,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
OR,MUL,PUSH,MUL,LEA,[SI],,0,0,1,1,0,0,0,6.0,MEMORY_BOUND
MUL,PUSH,MUL,LEA,POP,[DI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
PUSH,MUL,LEA,POP,AND,SP,[DI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
MUL,LEA,POP,AND,JZ,SP,,0,0,1,0,0,0,1,8.0,DATA_DEPENDENCY
LEA,POP,AND,JZ,MUL,DX,0001H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
POP,AND,JZ,MUL,CALL,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,JZ,MUL,CALL,LEA,BP,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
JZ,MUL,CALL,LEA,PUSH,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,CALL,LEA,PUSH,JMP,BX,BX,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
CALL,LEA,PUSH,JMP,MOV,SI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
LEA,PUSH,JMP,MOV,CMP,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,JMP,MOV,CMP,CALL,[SI],BX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
JMP,MOV,CMP,CALL,INC,DX,SI,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MOV,CMP,CALL,INC,JMP,SHORT_LABEL,,0,1,0,0,0,0,0,18.0,ALU_OPTIMAL
CMP,CALL,INC,JMP,JNE,SI,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,INC,JMP,JNE,INT,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,JMP,JNE,INT,POP,SHORT_LABEL,,0,1,0,0,0,0,1,4.0,DATA_DEPENDENCY
JMP,JNE,INT,POP,LEA,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,INT,POP,LEA,XOR,AX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
INT,POP,LEA,XOR,DEC,SP,[SI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
POP,LEA,XOR,DEC,JNE,[DI],DX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
LEA,XOR,DEC,JNE,CMP,[SI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
XOR,DEC,JNE,CMP,LEA,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,JNE,CMP,LEA,INC,CX,1234H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
JNE,CMP,LEA,INC,AND,CX,[BX],0,0,1,1,0,0,1,8.0,MEMORY_BOUND
CMP,LEA,INC,AND,JZ,AX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,INC,AND,JZ,JMP,[DI],CX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
INC,AND,JZ,JMP,DIV,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,JZ,JMP,DIV,OR,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,JMP,DIV,OR,MOV,DI,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
JMP,DIV,OR,MOV,RET,DX,SI,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DIV,OR,MOV,RET,TEST,DX,[BP],0,0,1,1,0,0,1,8.0,MEMORY_BOUND
OR,MOV,RET,TEST,TEST,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
MOV,RET,TEST,TEST,DIV,[SI],SI,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
RET,TEST,TEST,DIV,CMP,DI,[BX],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
TEST,TEST,DIV,CMP,MOV,SI,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
TEST,DIV,CMP,MOV,ADD,[DI],BX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
DIV,CMP,MOV,ADD,AND,SI,[BP],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
CMP,MOV,ADD,AND,ADD,DI,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
MOV,ADD,AND,ADD,SHR,BX,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
ADD,AND,ADD,SHR,JMP,AX,SP,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,ADD,SHR,JMP,XOR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,SHR,JMP,XOR,SHR,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,JMP,XOR,SHR,AND,CX,00FFH,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
JMP,XOR,SHR,AND,AND,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,SHR,AND,AND,POP,SP,0001H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
SHR,AND,AND,POP,INT,[BP],BP,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
AND,AND,POP,INT,INT,[SI],,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
AND,POP,INT,INT,CALL,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,INT,INT,CALL,XOR,21H,,0,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
INT,INT,CALL,XOR,OR,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,CALL,XOR,OR,CMP,CX,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
CALL,XOR,OR,CMP,JNE,[SI],DX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
XOR,OR,CMP,JNE,LEA,CX,0001H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
OR,CMP,JNE,LEA,OR,SHORT_LABEL,,0,1,0,0,0,0,0,18.0,CONTROL_FLOW_HAZARD
CMP,JNE,LEA,OR,MUL,CX,1234H,0,0,1,0,0,1,0,6.0,ALU_OPTIMAL
JNE,LEA,OR,MUL,MOV,SI,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
LEA,OR,MUL,MOV,PUSH,CX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
OR,MUL,MOV,PUSH,CALL,[BX],AX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
MUL,MOV,PUSH,CALL,INT,[BP],,0,0,1,1,0,0,0,6.0,MEMORY_BOUND
MOV,PUSH,CALL,INT,SHR,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,CALL,INT,SHR,LEA,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,INT,SHR,LEA,SHL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,SHR,LEA,SHL,MOV,[BX],DX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
SHR,LEA,SHL,MOV,JMP,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,SHL,MOV,JMP,AND,SP,[DI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
SHL,MOV,JMP,AND,CMP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
MOV,JMP,AND,CMP,MOV,CX,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
JMP,AND,CMP,MOV,LEA,BX,[DI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
AND,CMP,MOV,LEA,CALL,[BP],BX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
CMP,MOV,LEA,CALL,INT,SP,[BX],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
MOV,LEA,CALL,INT,CMP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,CALL,INT,CMP,OR,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,INT,CMP,OR,LEA,CX,[BX],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
INT,CMP,OR,LEA,PUSH,CX,BX,1,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
CMP,OR,LEA,PUSH,MOV,[BP],SP,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
OR,LEA,PUSH,MOV,ADD,[BP],,0,0,1,1,0,0,1,8.0,MEMORY_BOUND
LEA,PUSH,MOV,ADD,DIV,AX,1234H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
PUSH,MOV,ADD,DIV,RET,BX,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
MOV,ADD,DIV,RET,NOP,[BP],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
ADD,DIV,RET,NOP,AND,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
DIV,RET,NOP,AND,JNE,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,NOP,AND,JNE,PUSH,CX,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
NOP,AND,JNE,PUSH,MUL,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,JNE,PUSH,MUL,XOR,BX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
JNE,PUSH,MUL,XOR,PUSH,[BX],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
PUSH,MUL,XOR,PUSH,POP,[SI],DX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
MUL,XOR,PUSH,POP,INT,[BX],,0,0,1,1,0,0,0,6.0,MEMORY_BOUND
XOR,PUSH,POP,INT,POP,[SI],,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
PUSH,POP,INT,POP,NOP,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,INT,POP,NOP,JZ,CX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
INT,POP,NOP,JZ,OR,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,NOP,JZ,OR,XOR,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,JZ,OR,XOR,SHR,[BP],AX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
JZ,OR,XOR,SHR,ADD,[BX],AX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
OR,XOR,SHR,ADD,CMP,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,SHR,ADD,CMP,TEST,[DI],DI,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
SHR,ADD,CMP,TEST,CMP,CX,SI,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,CMP,TEST,CMP,SHL,[BP],DX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
CMP,TEST,CMP,SHL,CMP,CX,0002H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
TEST,CMP,SHL,CMP,CALL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,SHL,CMP,CALL,LEA,DX,AX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,CMP,CALL,LEA,JZ,SHORT_LABEL,,0,1,0,0,0,0,0,18.0,ALU_OPTIMAL
CMP,CALL,LEA,JZ,PUSH,BX,DX,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
CALL,LEA,JZ,PUSH,MUL,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,JZ,PUSH,MUL,MUL,CX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
JZ,PUSH,MUL,MUL,TEST,[DI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
PUSH,MUL,MUL,TEST,SHL,DX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
MUL,MUL,TEST,SHL,SUB,DI,DX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,TEST,SHL,SUB,JNE,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,SHL,SUB,JNE,JZ,BX,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
SHL,SUB,JNE,JZ,ADD,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,JNE,JZ,ADD,SUB,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,JZ,ADD,SUB,OR,BP,00FFH,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
JZ,ADD,SUB,OR,ADD,BP,[DI],1,0,1,1,0,0,1,8.0,MEMORY_BOUND
ADD,SUB,OR,ADD,AND,AX,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
SUB,OR,ADD,AND,MUL,BP,BX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,ADD,AND,MUL,JZ,BX,DX,1,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
ADD,AND,MUL,JZ,OR,BP,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
AND,MUL,JZ,OR,SHR,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,JZ,OR,SHR,XOR,SI,CX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,OR,SHR,XOR,SHR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,SHR,XOR,SHR,OR,DI,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
SHR,XOR,SHR,OR,OR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,SHR,OR,OR,SUB,[BP],CX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
SHR,OR,OR,SUB,JZ,CX,[SI],1,0,1,1,0,0,1,8.0,MEMORY_BOUND
OR,OR,SUB,JZ,NOP,DI,SP,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,SUB,JZ,NOP,LEA,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,JZ,NOP,LEA,XOR,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,NOP,LEA,XOR,ADD,SP,0001H,0,0,1,0,0,1,0,6.0,ALU_OPTIMAL
NOP,LEA,XOR,ADD,ADD,AX,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
LEA,XOR,ADD,ADD,AND,BX,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
XOR,ADD,ADD,AND,MOV,[BX],SP,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
ADD,ADD,AND,MOV,SHL,DX,0001H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
ADD,AND,MOV,SHL,DEC,SI,[DI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
AND,MOV,SHL,DEC,SHL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MOV,SHL,DEC,SHL,TEST,SI,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
